Reporte de Inventario,,,,,,,,,,
Departamento:,,PINK UP,,,,,Grupo:,TODOS,,
Categoría:,,TODAS,,,,,Sucursal:,TODAS,,
Clave,,,Descripción,,Exist. Parcial,Existencia,,Precio C.,,Precio V.
Departamento:,,PINK UP,,,,,Grupo:,TODOS,,
Categoría:,,TODAS,,,,,Sucursal:,TODAS,,
Clave,,,Descripción,,Exist. Parcial,Existencia,,Precio C.,,Precio V.
610199500906,,,GLITTER COMPACTO P/ OJOS 06 BURGUNDY,,0.0000,21.0000,,$ 19.54,,$ 60.00
610199500907,,,GLITTER COMPACTO P/ OJOS 07 GREEN APPLE,,0.0000,8.0000,,$ 35.70,,$ 60.00
610199500908,,,GLITTER COMPACTO P/ OJOS 08 BLUE SKY,,0.0000,14.0000,,$ 35.70,,$ 60.00
7502295831770,,,GLITTER COMPACTO P/ OJOS 09 MAGENTA,,0.0000,4.0000,,$ 26.31,,$ 60.00
7502295831787,,,GLITTER COMPACTO P/ OJOS 10 HOT RED,,0.0000,10.0000,,$ 35.70,,$ 60.00
7502295831794,,,GLITTER COMPACTO P/ OJOS 11 VIOLET,,0.0000,14.0000,,$ 26.31,,$ 60.00
610199500912,,,GLITTER COMPACTO P/ OJOS 12 BLACK,,0.0000,5.0000,,$ 19.54,,$ 40.00
7502295831039,,,CORRECTOR LIQUIDO ROSTRO 100 PALE PINK UP,,0.0000,5.0000,,$ 54.50,,$ 92.00
7502295834788,,,CORRECTOR LIQUIDO ROSTRO 200 BEIGE PINK UP,,0.0000,37.0000,,$ 54.50,,$ 92.00
6501000051,,,CORRECTOR LIQUIDO ROSTRO 300 MEDIUM,,0.0000,33.0000,,$ 45.10,,$ 92.00
7502295834801,,,CORRECTOR LIQUIDO ROSTRO 400 TAN,,0.0000,21.0000,,$ 45.10,,$ 92.00
6501000053,,,CORRECTOR LIQUIDO ROSTRO 500 LILA,,0.0000,16.0000,,$ 45.10,,$ 92.00
7502295831084,,,CORRECTOR LIQUIDO ROSTRO 600 GREEN,,0.0000,5.0000,,$ 45.10,,$ 92.00
6501000055,,,CORRECTOR LIQUIDO ROSTRO 700 YELLOW,,0.0000,4.0000,,$ 45.10,,$ 92.00
7502295834849,,,CORRECTOR LIQUIDO ROSTRO 800 ORANGE,,0.0000,3.0000,,$ 45.10,,$ 92.00
600100300113,,,LABIAL 13 NUDE ROSE ULTIMATE PINK UP 9.5G,,0.0000,0.0000,,$ 28.09,,$ 92.00
600100300114,,,LABIAL 14 LILA ULTIMATE PINK UP 9.5G,,0.0000,14.0000,,$ 41.34,,$ 92.00
600100300115,,,LABIAL 15 TRENDY ULTIMATE PINK UP 9.5G,,0.0000,7.0000,,$ 28.10,,$ 92.00
6501000021,,,LIP GLOSS GLITTER 03 APPLE,,0.0000,1.0000,,$ 29.88,,$ 52.00
6501000022,,,LIP GLOSS GLITTER 04 HOT,,0.0000,1.0000,,$ 29.88,,$ 52.00
6501000023,,,LIP GLOSS GLITTER 05 GOLDEN,,0.0000,6.0000,,$ 29.88,,$ 52.00
6501000024,,,LIP GLOSS GLITTER 06 PINKY,,0.0000,0.0000,,$ 29.88,,$ 52.00
7502295831374,,,POLVO COMPACTO MATTE HD PK,,0.0000,0.0000,,$ 78.93,,$ 128.00
6501000071,,,ILUMINADOR POLVO COMPACTO PARA ROSTRO #01 ,,0.0000,7.0000,,$ 54.50,,$ 106.00
6501000072,,,ILUMINADOR POLVO COMPACTO PARA ROSTRO #02 ,,0.0000,7.0000,,$ 54.50,,$ 106.00
7502295831404,,,ILUMINADOR POLVO COMPACTO PARA ROSTRO #03 ,,0.0000,10.0000,,$ 63.89,,$ 106.00
7502295831411,,,ILUMINADOR POLVO COMPACTO PARA ROSTRO #04 ,,0.0000,19.0000,,$ 73.29,,$ 122.00
6501000075,,,ILUMINADOR POLVO COMPACTO PARA ROSTRO #05 ,,0.0000,19.0000,,$ 63.89,,$ 106.00
7502295831435,,,ILUMINADOR POLVO COMPACTO PARA ROSTRO #06 ,,0.0000,22.0000,,$ 73.29,,$ 122.00
7502295831442,,,ILUMINADOR POLVO COMPACTO PARA ROSTRO #07 ,,0.0000,12.0000,,$ 63.89,,$ 106.00
Página 3 de, 14,,,Generado por Nube SICAR,,,,,30/03/2026 2:42:31 PM,
Reporte de Inventario,,,,,,,,,,
